entry_time,exit_time,p0,avg_entry,exit_price,qty,cost_quote,proceeds,pnl,pnl_pct,fills,max_dd_from_p0,reason
2021-01-01 00:00:00+00:00,2021-01-02 13:16:00+00:00,736.42,726.2306310328582,762.5421625845012,1.5590088762708412,1133.3333333333335,1187.62119,54.287856666666585,0.047901049999999924,4,0.030050786236115255,take_profit
2021-01-02 13:17:00+00:00,2021-01-03 07:21:00+00:00,765.29,764.3374608581723,802.554333901081,0.7495293000942823,573.4667888617286,600.9364501883338,27.469661326605205,0.04790105000000018,2,0.019822550928406173,take_profit
2021-01-03 07:22:00+00:00,2021-01-03 13:21:00+00:00,802.69,801.6909099246643,841.7754554208975,0.7165586340865948,575.033576952209,602.5782890734756,27.54471212126657,0.047901049999999924,2,0.013940624649615735,take_profit
2021-01-03 13:22:00+00:00,2021-01-03 13:47:00+00:00,843.74,843.7399999999999,885.9269999999999,0.5984777850928265,505.46511150572707,529.6774210852185,24.212309579491432,0.04790105000000005,1,0.0008651954393533768,take_profit
2021-01-03 13:48:00+00:00,2021-01-03 16:00:00+00:00,884.58,878.9348865731191,922.8816309017751,0.9000933882581743,791.9153955094223,829.8489744654889,37.93357895606664,0.047901050000000035,3,0.025187094440299446,take_profit
2021-01-03 16:01:00+00:00,2021-01-03 16:26:00+00:00,929.98,929.9799999999999,976.4789999999999,0.5463169460919293,508.57240593250486,532.933558177698,24.361152245193182,0.04790104999999994,1,0.0066453042000903925,take_profit
2021-01-03 16:27:00+00:00,2021-01-03 22:31:00+00:00,969.44,941.1908535894696,988.2503962689432,1.8357401503176343,1729.5113503963116,1812.3567600672131,82.84540967090152,0.04790105000000016,6,0.08304794520547956,take_profit
2021-01-03 22:32:00+00:00,2021-01-04 03:57:00+00:00,985.3,971.667038859177,1020.2503908021358,1.1976831943378963,1164.914197130835,1220.7148103333086,55.80061320247364,0.04790104999999971,4,0.03154369227646395,take_profit
2021-01-04 03:58:00+00:00,2021-01-04 05:46:00+00:00,1022.57,1022.5699999999999,1073.6985,0.5048124254806468,516.7227646884334,541.4743276759123,24.751562987478906,0.04790105000000005,1,0.008625326383523915,take_profit
2021-01-04 05:47:00+00:00,2021-01-04 06:27:00+00:00,1073.69,1073.69,1127.3745000000001,0.48192903211818083,517.9603428378074,542.7711871180984,24.810844280291008,0.047901050000000105,1,0.004405368402425298,take_profit
2021-01-04 06:28:00+00:00,2021-01-05 00:06:00+00:00,1134.18,1024.8557980551311,1076.0985879578877,4.138790606999314,4245.909459979343,4449.292981317286,203.3835213379425,0.04790104999999976,10,0.2152921053095629,take_profit
2021-01-05 00:07:00+00:00,2021-01-05 00:45:00+00:00,1078.27,1078.27,1132.1835,0.4904529394841742,529.3700611187191,554.7274428848701,25.35738176615098,0.0479010500000003,1,0.009005165682064822,take_profit
2021-01-05 00:46:00+00:00,2021-01-05 22:41:00+00:00,1122.2,1060.9925518826124,1114.042179476743,2.6795152989836515,2845.7915664436096,2982.1079705574025,136.31640411379294,0.047901049999999744,8,0.13166102299055427,take_profit
2021-01-05 22:42:00+00:00,2021-01-06 11:15:00+00:00,1114.71,1096.842707602195,1151.6848429823049,1.2473459116499053,1369.5117788294401,1435.112831022738,65.60105219329785,0.047901049999999924,5,0.0515380681971096,take_profit
2021-01-06 11:16:00+00:00,2021-01-06 17:48:00+00:00,1154.25,1146.8839368141068,1204.2281336548122,0.7361701850882187,845.1469069460921,885.6303311930621,40.48342424697,0.047901049999999876,3,0.02880658436213992,take_profit
2021-01-06 17:49:00+00:00,2021-01-07 13:24:00+00:00,1206.71,1171.54688782694,1230.124232218287,1.5701593725270324,1841.356682959305,1929.5596014975729,88.2029185382678,0.04790104999999999,6,0.07466582691781798,take_profit
2021-01-07 13:25:00+00:00,2021-01-07 18:16:00+00:00,1227.72,1226.1918847035704,1287.501478938749,0.5085279045758416,624.1769667029114,654.075698793796,29.898732090884664,0.04790105000000027,2,0.015247776365946654,take_profit
2021-01-07 18:17:00+00:00,2021-01-08 09:58:00+00:00,1287.59,1163.478528115296,1221.652454521061,3.8525487151172078,4486.844553110153,4701.769118390912,214.92456528075854,0.04790105000000032,10,0.1728733525423465,take_profit
2021-01-08 09:59:00+00:00,2021-01-09 20:24:00+00:00,1220.49,1184.9253433914544,1244.1716105610271,1.600058568582822,1897.8477966210603,1988.7566988193955,90.90890219833523,0.047901049999999994,6,0.06962777245204796,take_profit
2021-01-09 20:25:00+00:00,2021-01-10 01:11:00+00:00,1245.33,1245.33,1307.5964999999999,0.4524027971782596,563.9547301401421,590.9687538663215,27.014023726179403,0.0479010499999999,1,0.0013088900130888053,take_profit
2021-01-10 01:12:00+00:00,2021-01-14 13:04:00+00:00,1306.11,1121.4011720539772,1177.4712306566762,5.5358940933546155,6214.172296951506,6511.837674856397,297.6653779048911,0.04790105000000035,11,0.299446447848956,take_profit
2021-01-14 13:05:00+00:00,2021-01-14 16:11:00+00:00,1178.01,1178.01,1236.9105,0.4920234221453757,580.1887002216957,607.9803481604501,27.79164793875441,0.04790104999999991,1,0.0035568458671828376,take_profit
2021-01-14 16:12:00+00:00,2021-01-16 12:09:00+00:00,1236.69,1169.2379958899558,1227.6998956844536,2.664867048377073,3118.982789747338,3268.3853403081653,149.40255056082742,0.04790105000000022,8,0.1352562081038902,take_profit
2021-01-16 12:10:00+00:00,2021-01-16 15:45:00+00:00,1229.27,1209.5664658737703,1270.044789167459,1.2396851890120608,1500.9826154848602,1572.8812587983314,71.89864331347121,0.0479010500000001,5,0.03357277083146907,take_profit
2021-01-16 15:46:00+00:00,2021-01-19 01:21:00+00:00,1272.62,1225.2270659548315,1286.488419252573,1.9113921790949155,2344.233665146622,2456.5249191524936,112.29125400587145,0.04790104999999994,7,0.08456569910892482,take_profit
2021-01-19 01:22:00+00:00,2021-01-19 07:48:00+00:00,1288.33,1288.33,1352.7465,0.46390260811098805,598.2579050126418,626.9150868335477,28.657181820905862,0.0479010500000001,1,0.0004424332275115354,take_profit
2021-01-19 07:49:00+00:00,2021-01-19 11:54:00+00:00,1359.9,1359.9,1427.8950000000002,0.4405405348478442,599.6907641036871,628.4165813795561,28.725817275868962,0.04790105000000007,1,0.002757555702625193,take_profit
2021-01-19 11:55:00+00:00,2021-01-24 03:57:00+00:00,1426.95,1225.1520947411955,1286.4096994782553,5.388177431329755,6607.944811642526,6924.472306462256,316.52749481973024,0.04790105000000016,11,0.26955394372612923,take_profit
2021-01-24 03:58:00+00:00,2021-01-24 17:32:00+00:00,1286.6,1286.6,1350.93,0.47904280761601015,616.9534297084671,646.506146792604,29.55271708413693,0.047901050000000264,1,0.00044302813617280924,take_profit
2021-01-24 17:33:00+00:00,2021-01-25 00:08:00+00:00,1355.37,1333.6452535662077,1400.3275162445182,1.1804324398011208,1575.8539744708137,1651.339034494639,75.48506002382533,0.0479010500000001,5,0.033474254262673586,take_profit
2021-01-25 00:09:00+00:00,2021-01-25 00:50:00+00:00,1402.0,1402.0,1472.1000000000001,0.4433545743547086,622.2053185638653,652.0096066386591,29.804288074793817,0.047901050000000285,1,0.0005991440798858189,take_profit
2021-01-25 00:51:00+00:00,2021-01-29 11:06:00+00:00,1473.27,1331.2607360389736,1397.8237728409224,3.8274568521361205,5100.443469601746,5344.760067261313,244.31659765956738,0.04790105000000013,10,0.18073401345306697,take_profit
2021-01-29 11:07:00+00:00,2021-02-02 07:01:00+00:00,1397.17,1345.1387686348733,1412.395707066617,1.86811011624516,2515.382724164529,2635.87219780387,120.48947363934121,0.04790104999999996,7,0.09102686144134219,take_profit
2021-02-02 07:02:00+00:00,2021-02-02 16:32:00+00:00,1412.95,1412.95,1483.5975,0.4538687856583869,641.9358365325503,672.6852371350878,30.74940060253755,0.04790105000000005,1,0.006305955624756773,take_profit
2021-02-02 16:33:00+00:00,2021-02-03 04:08:00+00:00,1481.42,1479.5761100556829,1553.554915558467,0.4956163965983673,734.0362163752021,769.1973218776014,35.16110550239932,0.04790104999999993,2,0.011718486317182248,take_profit
2021-02-03 04:09:00+00:00,2021-02-03 17:17:00+00:00,1554.53,1544.6094748067,1621.8399485470352,0.6522452858186794,1008.4727210946311,1056.7796233314211,48.30690223679005,0.04790105000000007,3,0.027114304645133813,take_profit
2021-02-03 17:18:00+00:00,2021-02-05 13:44:00+00:00,1624.25,1598.21547112959,1678.1262446860696,1.0315564371591015,1650.2997569679626,1729.350848141473,79.05109117351049,0.04790105000000016,5,0.042979836847775864,take_profit
2021-02-05 13:45:00+00:00,2021-02-08 12:45:00+00:00,1685.92,1593.9659268133432,1673.6642231540104,2.1901397920319137,3494.5027061630963,3661.893055016149,167.39034885305273,0.047901049999999695,8,0.115936699250261,take_profit
2021-02-08 12:46:00+00:00,2021-02-08 16:01:00+00:00,1673.9,1673.9,1757.5950000000003,0.39387586484976034,659.9687789509649,691.581976429934,31.61319747896914,0.04790105000000004,1,0.002174562399187586,take_profit
2021-02-08 16:02:00+00:00,2021-02-09 08:28:00+00:00,1748.31,1720.286957260627,1806.3013051236585,0.9789298490958467,1685.7259774501492,1766.4740217822875,80.7480443321383,0.0479010499999999,5,0.039272211449914406,take_profit
2021-02-09 08:29:00+00:00,2021-02-12 17:46:00+00:00,1809.07,1756.3543256963828,1844.172041981202,1.2843689275303303,2258.064986644564,2366.228670473075,108.16368382851078,0.047901050000000084,6,0.07134605073324965,take_profit
2021-02-12 17:47:00+00:00,2021-02-15 16:16:00+00:00,1845.32,1744.6718729638412,1831.9054666120333,2.0605152194498264,3598.521468656686,3770.894425452883,172.37295679619683,0.047901049999999855,8,0.10277350269871885,take_profit
2021-02-15 16:17:00+00:00,2021-02-18 01:16:00+00:00,1829.69,1800.362546018839,1890.3806733197812,0.9609312135489754,1731.7563224965027,1814.7092686882238,82.95294619172114,0.04790105000000002,5,0.057763883499390635,take_profit
2021-02-18 01:17:00+00:00,2021-02-20 02:58:00+00:00,1889.53,1889.53,1984.0065,0.36150659638214755,683.7613203823416,716.5142055780422,32.752885195700514,0.047901049999999924,1,0.005445798690679674,take_profit
2021-02-20 02:59:00+00:00,2021-03-07 00:12:00+00:00,1984.43,1595.8136713002916,1675.6043548653063,6.165874947283121,9849.436973375745,10321.235346309266,471.798372933521,0.047901050000000084,12,0.348336802003598,take_profit
2021-03-07 00:13:00+00:00,2021-03-08 00:33:00+00:00,1674.49,1663.8039275337699,1746.9941239104585,0.6653519829154675,1108.1233657328694,1161.203638481008,53.08027274813867,0.04790105000000019,3,0.026360264916482093,take_profit
2021-03-08 00:34:00+00:00,2021-03-08 23:16:00+00:00,1747.78,1719.7654524432048,1805.7537250653652,1.0533751308015569,1813.3715299453045,1900.2339302697915,86.862400324487,0.04790105000000026,5,0.047385826591447404,take_profit
2021-03-08 23:17:00+00:00,2021-03-13 11:00:00+00:00,1805.63,1776.6881952505605,1865.5226050130887,1.0258491104971985,1824.4384431718322,1911.8309602601287,87.39251708829647,0.04790105000000021,5,0.047578961359747055,take_profit
2021-03-13 11:01:00+00:00,2021-03-29 10:11:00+00:00,1866.71,1686.7768491663526,1771.1156916246703,3.488912870900297,5890.908367760898,6173.089064030431,282.18069626953275,0.04790104999999993,10,0.1766691130384473,take_profit
2021-03-29 10:12:00+00:00,2021-03-30 20:00:00+00:00,1770.21,1770.21,1858.7205000000001,0.41448766696195105,734.4646776103257,769.6463068557719,35.181629245446175,0.04790105000000011,1,0.009563837058880056,take_profit
2021-03-30 20:01:00+00:00,2021-03-31 19:33:00+00:00,1854.06,1824.3419279067432,1915.5590243020804,1.027291634548788,1876.0072083035086,1965.8699233888156,89.86271508530695,0.04790105000000009,5,0.04633614877619918,take_profit
2021-03-31 19:34:00+00:00,2021-04-02 03:04:00+00:00,1916.88,1914.4941028496562,2010.218807992139,0.4409107200112287,844.9659392839774,885.440694989916,40.474755705938605,0.04790104999999981,2,0.016620758732941096,take_profit
2021-04-02 03:05:00+00:00,2021-04-02 20:46:00+00:00,2007.18,2004.6817084834588,2104.9157939076317,0.42222524470737044,847.2744994242421,887.8598375848877,40.58533816064562,0.047901050000000035,2,0.013107942486473645,take_profit
2021-04-02 20:47:00+00:00,2021-04-10 03:36:00+00:00,2103.72,2042.418326573319,2144.5392429019853,1.2358751929575496,2526.700844298134,2647.7324677759016,121.03162347776743,0.04790105000000011,6,0.08257277584469408,take_profit
2021-04-10 03:37:00+00:00,2021-04-13 14:14:00+00:00,2143.33,2129.6519370082565,2236.1345338586693,0.5504808741669944,1173.5061661218597,1229.7183436605715,56.212177538711785,0.047901050000000236,3,0.027900509954136662,take_profit
2021-04-13 14:15:00+00:00,2021-04-14 04:01:00+00:00,2238.84,2238.84,2350.782,0.3362805995432659,753.6320895710165,789.7318579751623,36.09976840414572,0.04790104999999997,1,0.001487377391863611,take_profit
2021-04-14 04:02:00+00:00,2021-04-15 03:30:00+00:00,2352.38,2337.367845165925,2454.236237424221,0.5046443400062106,1180.720173749246,1237.2779098280173,56.55773607877131,0.047901049999999994,3,0.02520426121630007,take_profit
2021-04-15 03:31:00+00:00,2021-04-20 20:01:00+00:00,2457.16,2220.313065606117,2331.328718886423,2.7900216200815255,6200.922378769327,6497.953071680875,297.0306929115477,0.047901049999999876,10,0.2077032020706832,take_profit
2021-04-20 20:02:00+00:00,2021-04-21 14:33:00+00:00,2325.81,2288.530413980552,2402.9569346795797,0.859960326047505,1970.0153763527003,2064.3811813961393,94.36580504343897,0.04790104999999972,5,0.03897566869176764,take_profit
2021-04-21 14:34:00+00:00,2021-04-22 05:58:00+00:00,2402.66,2364.148612506832,2482.3560431321735,0.8375345907475411,1982.0382789211976,2076.979993621716,94.94171470051833,0.04790105000000005,5,0.03712551921620197,take_profit
2021-04-22 05:59:00+00:00,2021-04-22 12:31:00+00:00,2483.92,2468.0683979478417,2591.471817845234,0.495092980935695,1223.146486779962,1281.7364878005333,58.59000102057121,0.047901049999999924,3,0.029771490225128133,take_profit
