stage,param,value,score,param_initial_pct,param_dca_level_weights,param_sub_order_weights,param_dca_depths,param_take_profit_pct,param_fee_rate,param_capital,param_reentry_delay_bars,param_stop_loss_pct,param_stop_loss_ref,param_max_hold_bars,equity_final,total_return_pct,buy_hold_return_pct,num_cycles,win_rate,avg_pnl_pct,max_drawdown_pct,profit_factor,total_fees,avg_hold_bars,median_hold_bars,max_hold_bars_seen,tp_exits,sl_exits,time_exits
search:dca_depths,dca_depths,"[0.05, 0.15, 0.3, 0.6]",153.7200785422607,0.05,"[1, 2, 4, 8]","[1, 2, 4]","[0.05, 0.15, 0.3, 0.6]",0.05,0.001,10000.0,0,0.0,wap,0,25954.587003598353,159.54587003598354,152.72041464275054,176,99.43181818181817,4.610318333297387,58.83860995815233,2.6745169949885463,1151.4660359008346,16668.448863636364,2353.5,877363.0,175,0,0
search:dca_depths,dca_depths,"[0.02, 0.08, 0.2, 0.4]",209.8454065752463,0.05,"[1, 2, 4, 8]","[1, 2, 4]","[0.02, 0.08, 0.2, 0.4]",0.05,0.001,10000.0,0,0.0,wap,0,31690.059460578923,216.90059460578922,152.72041464275054,162,99.38271604938271,4.506050960963635,67.03458687028608,1.975753460006757,1964.2642489630437,18108.932098765432,2162.5,984858.0,161,0,0
search:dca_depths,dca_depths,"[0.03, 0.08, 0.18, 0.35]",215.06965780175392,0.05,"[1, 2, 4, 8]","[1, 2, 4]","[0.03, 0.08, 0.18, 0.35]",0.05,0.001,10000.0,0,0.0,wap,0,32335.67230343283,223.3567230343283,152.72041464275054,163,99.38650306748467,4.491835135897754,75.24710155049587,1.8852938252612743,2124.523669235117,17997.83435582822,2006.0,1179141.0,162,0,0
search:dca_depths,dca_depths,"[0.05, 0.12, 0.25, 0.45]",136.48031012755942,0.05,"[1, 2, 4, 8]","[1, 2, 4]","[0.05, 0.12, 0.25, 0.45]",0.05,0.001,10000.0,0,0.0,wap,0,24325.649559945472,143.25649559945472,152.72041464275054,168,99.40476190476191,4.535180104072338,65.17456981263537,1.9593364444599615,1315.131200443976,17462.184523809523,2395.5,932605.0,167,0,0
search:dca_depths,dca_depths,"[0.03, 0.1, 0.2, 0.4]",164.18228376810677,0.05,"[1, 2, 4, 8]","[1, 2, 4]","[0.03, 0.1, 0.2, 0.4]",0.05,0.001,10000.0,0,0.0,wap,0,27127.057966087672,171.2705796608767,152.72041464275054,160,99.375,4.503325816121859,67.2553059517996,1.9050051746051393,1615.3119642364277,18335.29375,2011.0,982968.0,159,0,0
search:dca_depths,dca_depths,"[0.04, 0.1, 0.22, 0.45]",171.9980837357955,0.05,"[1, 2, 4, 8]","[1, 2, 4]","[0.04, 0.1, 0.22, 0.45]",0.05,0.001,10000.0,0,0.0,wap,0,27882.551168236794,178.82551168236796,152.72041464275054,169,99.40828402366864,4.534889336942778,65.5161863104832,2.0313919225116615,1579.689084710227,17358.85798816568,2239.0,933975.0,168,0,0
search:dca_level_weights,dca_level_weights,"[1, 2, 4, 8]",249.1452021727138,0.05,"[1.0, 2.0, 4.0, 8.0]","[1, 2, 4]","[0.03, 0.1, 0.25, 0.5]",0.05,0.001,10000.0,0,0.0,wap,0,35570.56463479703,255.70564634797032,152.72041464275054,191,99.47643979057592,4.581586862999486,63.73629450171007,2.332881086486365,2004.7398149637143,15359.40837696335,2030.0,931661.0,190,0,0
search:dca_level_weights,dca_level_weights,"[1, 1, 1, 1]",176.59719730595333,0.05,"[1.0, 1.0, 1.0, 1.0]","[1, 2, 4]","[0.03, 0.1, 0.25, 0.5]",0.05,0.001,10000.0,0,0.0,wap,0,28506.089625382756,185.06089625382756,152.72041464275054,116,99.13793103448276,4.316901020293173,76.42465965249488,1.6465658950825381,2101.5550701320226,25290.060344827587,1983.0,1190567.0,115,0,0
search:dca_level_weights,dca_level_weights,"[1, 2, 3, 4]",188.26837964384384,0.05,"[1.0, 2.0, 3.0, 4.0]","[1, 2, 4]","[0.03, 0.1, 0.25, 0.5]",0.05,0.001,10000.0,0,0.0,wap,0,29506.209503843354,195.06209503843354,152.72041464275054,150,99.33333333333333,4.504689733825973,65.29143596393125,2.07760265996588,1685.7989458452223,19557.646666666667,2200.0,935316.0,149,0,0
search:dca_level_weights,dca_level_weights,"[8, 4, 2, 1]",74.9561812624306,0.05,"[8.0, 4.0, 2.0, 1.0]","[1, 2, 4]","[0.03, 0.1, 0.25, 0.5]",0.05,0.001,10000.0,0,0.0,wap,0,18388.787586427366,83.88787586427367,152.72041464275054,74,98.64864864864865,3.9407611529064335,79.54463067895378,1.3295137961635741,1510.0413863246447,39643.87837837838,1237.0,1945402.0,73,0,0
search:dca_level_weights,dca_level_weights,"[1, 3, 5, 7]",168.45421453709014,0.05,"[1.0, 3.0, 5.0, 7.0]","[1, 2, 4]","[0.03, 0.1, 0.25, 0.5]",0.05,0.001,10000.0,0,0.0,wap,0,27518.116217177365,175.18116217177365,152.72041464275054,159,99.37106918238993,4.528669408043127,64.84631756455671,2.0943240554938245,1505.1462810837718,18450.610062893084,2237.0,934384.0,158,0,0
search:dca_level_weights,dca_level_weights,"[2, 3, 4, 5]",175.38452054364961,0.05,"[2.0, 3.0, 4.0, 5.0]","[1, 2, 4]","[0.03, 0.1, 0.25, 0.5]",0.05,0.001,10000.0,0,0.0,wap,0,28327.99899648047,183.27998996480468,152.72041464275054,134,99.25373134328358,4.455914194970428,72.63646280770052,1.9708338334485214,1667.0623943454111,21892.888059701494,1813.5,1171368.0,133,0,0
search:dca_level_weights,dca_level_weights,"[1, 2, 4, 6]",185.6859594925319,0.05,"[1.0, 2.0, 4.0, 6.0]","[1, 2, 4]","[0.03, 0.1, 0.25, 0.5]",0.05,0.001,10000.0,0,0.0,wap,0,29239.23697777225,192.39236977772248,152.72041464275054,164,99.39024390243902,4.536768185034969,64.70940190127045,2.1321181037754044,1625.36612975117,17888.091463414636,2381.0,931676.0,163,0,0
search:dca_level_weights,dca_level_weights,"[1, 2, 3, 6]",183.90799160368914,0.05,"[1.0, 2.0, 3.0, 6.0]","[1, 2, 4]","[0.03, 0.1, 0.25, 0.5]",0.05,0.001,10000.0,0,0.0,wap,0,29053.639330647817,190.53639330647817,152.72041464275054,162,99.38271604938271,4.537524183724145,64.18934468526014,2.159429201706985,1592.5253690555728,18108.932098765432,2305.5,934374.0,161,0,0
search:sub_order_weights,sub_order_weights,"[1, 2, 4]",249.1452021727138,0.05,"[1, 2, 4, 8]","[1.0, 2.0, 4.0]","[0.03, 0.1, 0.25, 0.5]",0.05,0.001,10000.0,0,0.0,wap,0,35570.56463479703,255.70564634797032,152.72041464275054,191,99.47643979057592,4.581586862999486,63.73629450171007,2.332881086486365,2004.7398149637143,15359.40837696335,2030.0,931661.0,190,0,0
search:sub_order_weights,sub_order_weights,"[1, 1, 1]",197.32062939329242,0.05,"[1, 2, 4, 8]","[1.0, 1.0, 1.0]","[0.03, 0.1, 0.25, 0.5]",0.05,0.001,10000.0,0,0.0,wap,0,30424.446646332304,204.24446646332305,152.72041464275054,157,99.36305732484077,4.5065895366483,66.15891380020425,2.018728727586209,1812.1633549549908,18685.649681528663,2237.0,983939.0,156,0,0
search:sub_order_weights,sub_order_weights,"[4, 2, 1]",164.00066247384282,0.05,"[1, 2, 4, 8]","[4.0, 2.0, 1.0]","[0.03, 0.1, 0.25, 0.5]",0.05,0.001,10000.0,0,0.0,wap,0,27209.384360040334,172.09384360040337,152.72041464275054,133,99.24812030075188,4.420996815341216,73.95454084373702,1.7951983981389732,1737.9253674044587,22057.496240601504,1873.0,1147523.0,132,0,0
search:sub_order_weights,sub_order_weights,"[1, 2, 3]",148.48550086532518,0.05,"[1, 2, 4, 8]","[1.0, 2.0, 3.0]","[0.03, 0.1, 0.25, 0.5]",0.05,0.001,10000.0,0,0.0,wap,0,25509.622758644135,155.09622758644133,152.72041464275054,156,99.35897435897436,4.527558764013611,64.07151147410777,2.073069719226033,1347.1603544771617,18805.42948717949,2043.5,934376.0,155,0,0
search:sub_order_weights,sub_order_weights,"[1, 3, 5]",256.33660134829285,0.05,"[1, 2, 4, 8]","[1.0, 3.0, 5.0]","[0.03, 0.1, 0.25, 0.5]",0.05,0.001,10000.0,0,0.0,wap,0,36286.52075503666,262.8652075503666,152.72041464275054,196,99.48979591836735,4.584195388948244,63.52404134715835,2.312280143970463,2073.8633887197784,14967.586734693878,2031.5,934323.0,195,0,0
search:sub_order_weights,sub_order_weights,"[2, 3, 4]",157.9931710459231,0.05,"[1, 2, 4, 8]","[2.0, 3.0, 4.0]","[0.03, 0.1, 0.25, 0.5]",0.05,0.001,10000.0,0,0.0,wap,0,26472.113453461607,164.72113453461606,152.72041464275054,155,99.35483870967742,4.518220369088234,64.8530899246196,2.0436474638241044,1448.463937286724,18926.754838709676,2033.0,933679.0,154,0,0
search:reentry_delay_bars,reentry_delay_bars,0,256.33660134829285,0.05,"[1, 2, 4, 8]","[1.0, 3.0, 5.0]","[0.03, 0.1, 0.25, 0.5]",0.05,0.001,10000.0,0,0.0,wap,0,36286.52075503666,262.8652075503666,152.72041464275054,196,99.48979591836735,4.584195388948244,63.52404134715835,2.312280143970463,2073.8633887197784,14967.586734693878,2031.5,934323.0,195,0,0
search:reentry_delay_bars,reentry_delay_bars,60,170.05702691809626,0.05,"[1, 2, 4, 8]","[1.0, 3.0, 5.0]","[0.03, 0.1, 0.25, 0.5]",0.05,0.001,10000.0,60,0.0,wap,0,27660.157715819252,176.60157715819253,152.72041464275054,167,99.40119760479041,4.549279692230501,63.630334933975064,2.1637047762967834,1475.0702122510738,17507.107784431137,2319.0,931559.0,166,0,0
search:reentry_delay_bars,reentry_delay_bars,180,246.82400348324748,0.05,"[1, 2, 4, 8]","[1.0, 3.0, 5.0]","[0.03, 0.1, 0.25, 0.5]",0.05,0.001,10000.0,180,0.0,wap,0,35329.29669583196,253.29296695831957,152.72041464275054,193,99.48186528497409,4.583439703043303,63.12642316714733,2.3258558594110594,1990.4209032837032,15021.176165803108,2475.0,931370.0,192,0,0
search:reentry_delay_bars,reentry_delay_bars,360,185.8902212879891,0.05,"[1, 2, 4, 8]","[1.0, 3.0, 5.0]","[0.03, 0.1, 0.25, 0.5]",0.05,0.001,10000.0,360,0.0,wap,0,29235.60502488183,192.3560502488183,152.72041464275054,166,99.3975903614458,4.5470040555657825,63.105526405527925,2.1920634826687357,1587.661231332459,17314.74096385542,2394.0,933900.0,165,0,0
search:reentry_delay_bars,reentry_delay_bars,720,163.85667013730375,0.05,"[1, 2, 4, 8]","[1.0, 3.0, 5.0]","[0.03, 0.1, 0.25, 0.5]",0.05,0.001,10000.0,720,0.0,wap,0,27030.390934282143,170.30390934282144,152.72041464275054,154,99.35064935064936,4.532456546645384,62.98159470345128,2.1758770158222682,1416.550789796129,18334.33116883117,2795.5,934110.0,153,0,0
final,,,256.33660134829285,0.05,"[1, 2, 4, 8]","[1.0, 3.0, 5.0]","[0.03, 0.1, 0.25, 0.5]",0.05,0.001,10000.0,0,0.0,wap,0,36286.52075503666,262.8652075503666,152.72041464275054,196,99.48979591836735,4.584195388948244,63.52404134715835,2.312280143970463,2073.8633887197784,14967.586734693878,2031.5,934323.0,195,0,0
