mode,entry_time,exit_time,p0,avg_entry,exit_price,budget,spent,pnl,pnl_pct,fills,hold_bars,reason
normal,2021-05-19 14:58:00+00:00,2021-05-19 14:59:00+00:00,2558.95,2558.95,2610.129,13495.22633932618,2024.2839508989268,36.35820452777443,0.017961019999999897,1,2,take_profit
normal,2021-05-19 15:00:00+00:00,2021-05-19 15:11:00+00:00,2612.22,2612.22,2664.4644,13531.584543853955,2029.737681578093,36.45615909357775,0.017961019999999994,1,12,take_profit
normal,2021-05-19 15:12:00+00:00,2021-05-19 15:14:00+00:00,2613.18,2613.18,2665.4436,13568.040702947532,2035.2061054421297,36.5543775639685,0.017961020000000147,1,3,take_profit
normal,2021-05-19 15:15:00+00:00,2021-05-19 15:19:00+00:00,2659.47,2659.47,2712.6594,13604.595080511499,2040.6892620767248,36.65286064994507,0.01796101999999989,1,5,take_profit
normal,2021-05-19 15:20:00+00:00,2021-05-19 15:35:00+00:00,2729.14,2642.2247133757955,2695.0692076433115,13641.247941161444,5456.499176464577,98.00429083846484,0.01796102000000019,2,16,take_profit
normal,2021-05-19 15:36:00+00:00,2021-05-19 15:37:00+00:00,2689.03,2689.03,2742.8106000000002,13739.252231999908,2060.887834799986,37.015647618599814,0.017961020000000275,1,2,take_profit
normal,2021-05-19 15:38:00+00:00,2021-05-19 15:44:00+00:00,2688.14,2688.14,2741.9028,13776.267879618508,2066.4401819427762,37.1153734366776,0.017961019999999883,1,7,take_profit
normal,2021-05-19 15:45:00+00:00,2021-05-19 16:35:00+00:00,2731.5,2731.5,2786.13,13813.383253055184,2072.0074879582776,37.215367931368746,0.017961020000000175,1,51,take_profit
normal,2021-05-19 16:36:00+00:00,2021-05-19 16:40:00+00:00,2747.33,2747.33,2802.2766,13850.598620986553,2077.589793147983,37.3156318265269,0.017961020000000053,1,5,take_profit
normal,2021-05-19 16:41:00+00:00,2021-05-19 16:47:00+00:00,2808.97,2808.97,2865.1494,13887.91425281308,2083.187137921962,37.41616584795929,0.017961020000000084,1,7,take_profit
normal,2021-05-19 16:48:00+00:00,2021-05-19 18:09:00+00:00,2874.86,2783.303949044586,2644.8712,13925.330418661038,5570.132167464415,-287.62167379393213,-0.05163641815789456,2,82,stop_loss
recovery,2021-05-19 18:10:00+00:00,2021-05-19 18:12:00+00:00,2648.61,2648.61,2680.39332,13637.708744867105,6818.854372433552,68.03179190002174,0.009977011999999959,1,3,take_profit
normal,2021-05-19 18:13:00+00:00,2021-05-19 21:15:00+00:00,2681.4,2596.005095541401,2466.8880000000004,13705.740536767127,5482.29621470685,-283.0861398080442,-0.05163641815789434,2,183,stop_loss
recovery,2021-05-19 21:16:00+00:00,2021-05-19 21:21:00+00:00,2451.0,2451.0,2480.412,13422.654396959082,6711.327198479541,66.95899199515588,0.009977011999999869,1,6,take_profit
normal,2021-05-19 21:22:00+00:00,2021-05-19 21:23:00+00:00,2476.19,2476.19,2525.7138,13489.613388954238,2023.4420083431355,36.34308238069116,0.017961019999999966,1,2,take_profit
normal,2021-05-19 21:24:00+00:00,2021-05-19 21:44:00+00:00,2513.34,2513.34,2563.6068,13525.956471334928,2028.893470700239,36.440996205116335,0.017961019999999963,1,21,take_profit
normal,2021-05-19 21:45:00+00:00,2021-05-19 22:05:00+00:00,2568.52,2568.52,2619.8904,13562.397467540044,2034.3596201310065,36.53917382436566,0.017961020000000123,1,21,take_profit
normal,2021-05-19 22:06:00+00:00,2021-05-19 22:47:00+00:00,2644.9,2644.9,2697.7980000000002,13598.93664136441,2039.8404962046613,36.63761594914172,0.01796101999999994,1,42,take_profit
normal,2021-05-19 22:48:00+00:00,2021-05-19 23:51:00+00:00,2689.2,2603.556687898089,2474.064,13635.574257313552,5454.2297029254205,-281.6368856694671,-0.051636418157894756,2,64,stop_loss
recovery,2021-05-19 23:52:00+00:00,2021-05-20 00:01:00+00:00,2474.5,2474.5,2504.194,13353.937371644086,6676.968685822043,66.61619670206983,0.009977011999999862,1,10,take_profit
normal,2021-05-20 00:02:00+00:00,2021-05-20 00:07:00+00:00,2453.65,2453.65,2502.723,13420.553568346157,2013.0830352519233,36.15702465782033,0.017961019999999914,1,6,take_profit
normal,2021-05-20 00:08:00+00:00,2021-05-20 00:37:00+00:00,2517.91,2437.7217834394896,2316.4772,13456.710593003978,5382.684237201591,-277.94253408404893,-0.051636418157894534,2,30,stop_loss
recovery,2021-05-20 00:38:00+00:00,2021-05-20 00:39:00+00:00,2310.0,2310.0,2337.72,13178.76805891993,6589.384029459965,65.74236353452943,0.00997701199999985,1,2,take_profit
