entry_time,exit_time,p0,avg_entry,exit_price,pnl,pnl_pct,fills,hold_bars,max_dd_from_p0,reason
2021-11-01 00:00:00+00:00,2021-11-01 02:00:00+00:00,4287.48,4229.481250568987,4280.235025575815,55.538700133331986,0.009977011999999756,4,3,0.02245374905538907,take_profit
2021-11-01 03:00:00+00:00,2021-11-01 04:00:00+00:00,4236.14,4178.83575078725,4228.981779796697,55.847154854584005,0.009977012000000113,4,2,0.021207986516026414,take_profit
2021-11-01 05:00:00+00:00,2021-11-01 06:00:00+00:00,4226.91,4207.356159324355,4257.844433236247,16.402571298962812,0.009977011999999945,2,2,0.006709392913499382,take_profit
2021-11-01 07:00:00+00:00,2021-11-01 07:00:00+00:00,4241.99,4241.99,4292.89388,5.0522533331262025,0.00997701199999987,1,1,0.00012494136006915277,take_profit
2021-11-01 08:00:00+00:00,2021-11-01 12:00:00+00:00,4302.94,4302.94,4354.57528,5.054773652732877,0.009977012000000052,1,5,0.0019568016286537026,take_profit
2021-11-01 13:00:00+00:00,2021-11-01 14:00:00+00:00,4345.58,4325.477187552309,4377.382913802937,16.44557485774385,0.009977011999999891,2,2,0.008590337768491186,take_profit
2021-11-01 15:00:00+00:00,2021-11-01 19:00:00+00:00,4329.78,4290.459113740635,4341.944623105523,33.5823830182685,0.009977011999999843,3,5,0.015046953886802479,take_profit
2021-11-01 20:00:00+00:00,2021-11-02 06:00:00+00:00,4364.28,4324.645802076775,4376.541551701696,33.693446498021785,0.009977011999999843,3,11,0.019753544685492234,take_profit
2021-11-02 07:00:00+00:00,2021-11-02 09:00:00+00:00,4376.0,4355.756463516702,4408.025541078902,16.58138673597614,0.009977012000000065,2,3,0.010507312614259499,take_profit
2021-11-02 10:00:00+00:00,2021-11-02 13:00:00+00:00,4425.54,4425.54,4478.64648,5.107331337129324,0.009977012000000082,1,4,0.0037554739082687966,take_profit
2021-11-02 14:00:00+00:00,2021-11-02 20:00:00+00:00,4488.38,4467.616589515331,4521.227988589515,16.616569919535323,0.009977011999999862,2,7,0.007550608460068071,take_profit
2021-11-02 21:00:00+00:00,2021-11-02 22:00:00+00:00,4499.44,4499.44,4553.433279999999,5.118168318305379,0.009977011999999745,1,2,0.004440552602101498,take_profit
2021-11-02 23:00:00+00:00,2021-11-02 23:00:00+00:00,4544.33,4544.33,4598.86196,5.120721519642075,0.009977012000000151,1,1,0.0005963475363805086,take_profit
2021-11-03 00:00:00+00:00,2021-11-03 00:00:00+00:00,4589.68,4568.447972000304,4623.269347664307,16.66013453073265,0.00997701199999987,2,1,0.007926478534451227,take_profit
2021-11-03 01:00:00+00:00,2021-11-03 09:00:00+00:00,4632.4,4564.076797750011,4618.8457193230115,62.9094543748397,0.009977012000000066,5,9,0.02681979103704339,take_profit
2021-11-03 10:00:00+00:00,2021-11-03 18:00:00+00:00,4594.48,4526.716079295067,4581.036672246608,63.29417958628528,0.009977011999999978,5,9,0.030358168933154475,take_profit
2021-11-03 19:00:00+00:00,2021-11-04 18:00:00+00:00,4653.36,4584.727659005697,4420.691999999999,-240.67102844520105,-0.03770619220405099,5,24,0.05013151787095771,stop_loss
2021-11-04 19:00:00+00:00,2021-11-04 20:00:00+00:00,4443.15,4443.15,4496.467799999999,5.0744847843323555,0.009977011999999869,1,2,0.0005626638758538425,take_profit
2021-11-04 21:00:00+00:00,2021-11-05 03:00:00+00:00,4511.58,4490.709265464505,4544.597776650079,16.509704512704275,0.009977012000000032,2,7,0.00960860718417946,take_profit
2021-11-05 04:00:00+00:00,2021-11-06 21:00:00+00:00,4542.39,4475.394353970226,4529.099086217869,62.34142352620984,0.009977012000000065,5,42,0.04760049225187627,take_profit
2021-11-06 22:00:00+00:00,2021-11-07 01:00:00+00:00,4509.77,4509.77,4563.887240000001,5.1163511266447586,0.00997701200000018,1,4,0.0027296292272112324,take_profit
2021-11-07 02:00:00+00:00,2021-11-07 09:00:00+00:00,4552.58,4531.519597960892,4585.897833136422,16.645915570570878,0.009977011999999917,2,8,0.00746170303432345,take_profit
2021-11-07 10:00:00+00:00,2021-11-07 21:00:00+00:00,4582.76,4582.76,4637.75312,5.127207246443959,0.009977012000000052,1,12,0.0023806614354668046,take_profit
2021-11-07 22:00:00+00:00,2021-11-08 00:00:00+00:00,4625.62,4604.221712242258,4659.472372789165,16.681235674514028,0.009977011999999936,2,3,0.008321046692119064,take_profit
2021-11-08 01:00:00+00:00,2021-11-08 06:00:00+00:00,4688.29,4688.29,4744.54948,5.138086401280134,0.009977012000000032,1,6,0.002111644117577973,take_profit
2021-11-08 07:00:00+00:00,2021-11-08 15:00:00+00:00,4737.53,4715.614012478125,4772.201380627863,16.716630722352193,0.009977012000000183,2,9,0.007113411419030554,take_profit
2021-11-08 16:00:00+00:00,2021-11-08 23:00:00+00:00,4763.78,4741.742579015445,4798.643489963631,16.743748244245808,0.00997701199999992,2,8,0.0066690737187694495,take_profit
2021-11-09 00:00:00+00:00,2021-11-10 13:00:00+00:00,4807.98,4737.067170806946,4793.911976856629,63.22518370377384,0.00997701199999987,5,38,0.027052941152001405,take_profit
2021-11-10 14:00:00+00:00,2021-11-10 14:00:00+00:00,4792.39,4792.39,4849.89868,5.1888811897136975,0.009977011999999988,1,1,0.00024413705896224487,take_profit
2021-11-10 15:00:00+00:00,2021-11-10 20:00:00+00:00,4845.25,4750.343911138292,4602.9875,-239.19714317781654,-0.0329571471201708,6,6,0.056259222950312195,stop_loss
2021-11-10 21:00:00+00:00,2021-11-10 21:00:00+00:00,4638.25,4569.840516182538,4624.678602376728,62.18075315581791,0.009977011999999967,5,1,0.03801433730394,take_profit
2021-11-10 22:00:00+00:00,2021-11-10 22:00:00+00:00,4552.9,4552.9,4607.534799999999,5.103164933836183,0.009977011999999945,1,1,0.006108194776955235,take_profit
2021-11-10 23:00:00+00:00,2021-11-11 05:00:00+00:00,4640.57,4598.426675131618,4653.607795233198,33.848970610365086,0.009977012000000209,3,7,0.013812958321930163,take_profit
2021-11-11 06:00:00+00:00,2021-11-11 08:00:00+00:00,4656.01,4656.01,4711.88212,5.122596230023646,0.00997701199999986,1,3,0.003155061952186638,take_profit
2021-11-11 09:00:00+00:00,2021-11-11 14:00:00+00:00,4720.52,4698.682701361942,4755.066893778286,16.666233852292635,0.009977012000000085,2,6,0.00988874107089903,take_profit
2021-11-11 15:00:00+00:00,2021-11-12 01:00:00+00:00,4735.3,4713.394328539907,4769.955060482386,16.693269620976253,0.009977012000000018,2,11,0.009355267881654843,take_profit
2021-11-12 02:00:00+00:00,2021-11-12 13:00:00+00:00,4785.01,4714.435955012905,4545.7595,-238.22701268062974,-0.037706192204050755,5,12,0.05120365474680308,stop_loss
2021-11-12 14:00:00+00:00,2021-11-12 16:00:00+00:00,4604.6,4542.311419848015,4596.819156886191,55.922214078428624,0.009977011999999758,4,3,0.02101159709855362,take_profit
2021-11-12 17:00:00+00:00,2021-11-12 18:00:00+00:00,4571.33,4571.33,4626.18596,5.050850190384381,0.009977012000000013,1,2,0.002767247168766997,take_profit
2021-11-12 19:00:00+00:00,2021-11-13 00:00:00+00:00,4640.2,4640.2,4695.8823999999995,5.053369810032336,0.009977011999999957,1,6,0.004008447911727825,take_profit
2021-11-13 01:00:00+00:00,2021-11-13 14:00:00+00:00,4687.99,4624.573364273399,4680.06824464468,56.28891631074748,0.009977011999999945,4,14,0.02216514966968783,take_profit
2021-11-13 15:00:00+00:00,2021-11-15 00:00:00+00:00,4672.85,4603.930201270647,4659.177363685894,62.325711767225584,0.009977012000000155,5,34,0.03396856308248723,take_profit
2021-11-15 01:00:00+00:00,2021-11-15 01:00:00+00:00,4674.44,4674.44,4730.53328,5.1150616649797485,0.009977012000000314,1,1,0.002565013135263215,take_profit
2021-11-15 02:00:00+00:00,2021-11-15 12:00:00+00:00,4714.96,4693.148422125846,4749.466203191357,16.64172034051785,0.009977011999999922,2,11,0.01180709910582488,take_profit
2021-11-15 13:00:00+00:00,2021-11-16 00:00:00+00:00,4740.43,4638.499924773429,4503.4085000000005,-231.60030781036767,-0.031064727972797312,7,12,0.06753395788989613,stop_loss
2021-11-16 01:00:00+00:00,2021-11-16 01:00:00+00:00,4438.7,4373.2336763174535,4425.712480433263,61.42356084632138,0.009977011999999804,5,1,0.041886137833149366,take_profit
2021-11-16 02:00:00+00:00,2021-11-16 10:00:00+00:00,4399.17,4304.577794433316,4179.211499999999,-227.76466246405562,-0.0310647279727975,7,9,0.0673240634028692,stop_loss
2021-11-16 11:00:00+00:00,2021-11-16 14:00:00+00:00,4250.35,4250.35,4301.354200000001,4.927401737879109,0.009977012000000134,1,4,0.00657592904113796,take_profit
2021-11-16 15:00:00+00:00,2021-11-17 03:00:00+00:00,4312.83,4228.352660910079,4097.188499999999,-227.14345846394554,-0.032957147120171004,6,13,0.05781586568448094,stop_loss
2021-11-17 04:00:00+00:00,2021-11-17 05:00:00+00:00,4122.18,4103.110644145173,4152.347971874915,15.66270419053376,0.009977012000000002,2,2,0.01073218539704725,take_profit
2021-11-17 06:00:00+00:00,2021-11-17 07:00:00+00:00,4175.99,4156.67171711177,4206.551777717111,15.688112045193975,0.00997701199999982,2,2,0.007825689237761438,take_profit
2021-11-17 08:00:00+00:00,2021-11-17 10:00:00+00:00,4183.62,4145.626465415701,4195.37398300069,32.03562004323294,0.009977011999999976,3,3,0.01957395748179814,take_profit
