entry_time,exit_time,p0,avg_entry,pnl,pnl_pct,hold_bars,reason,fills
2021-01-19 11:54:00+00:00,2021-01-19 22:07:00+00:00,1423.69,1386.0247821784487,64.71017727642584,0.022951025000000114,614,take_profit,7
2021-01-19 22:08:00+00:00,2021-01-20 23:27:00+00:00,1421.82,1327.7114352606077,124.79682419442634,0.022951024999999722,1520,take_profit,10
2021-01-20 23:28:00+00:00,2021-01-22 12:02:00+00:00,1360.95,1188.2727369968063,206.52012105974973,0.022951025000000135,2195,take_profit,12
2021-01-22 12:03:00+00:00,2021-01-22 16:29:00+00:00,1221.1,1215.9958736967574,31.006220622776937,0.022951025,267,take_profit,3
2021-01-22 16:30:00+00:00,2021-01-23 05:45:00+00:00,1246.61,1231.0324692584936,46.4556774652433,0.022951024999999965,796,take_profit,5
2021-01-23 05:46:00+00:00,2021-01-24 03:46:00+00:00,1264.23,1238.7734916088727,56.9116339853158,0.022951024999999976,1321,take_profit,6
2021-01-24 03:47:00+00:00,2021-01-24 04:02:00+00:00,1268.49,1268.49,23.58473634603638,0.02295102499999984,16,take_profit,1
2021-01-24 04:03:00+00:00,2021-01-24 05:12:00+00:00,1303.07,1301.7720090948462,26.21587279251662,0.022951025000000017,70,take_profit,2
2021-01-24 05:13:00+00:00,2021-01-24 17:33:00+00:00,1334.36,1324.4515832552684,36.6416983958145,0.02295102499999988,741,take_profit,4
2021-01-24 17:34:00+00:00,2021-01-24 22:48:00+00:00,1357.87,1340.902173921299,47.14771085743541,0.02295102499999984,315,take_profit,5
2021-01-24 22:49:00+00:00,2021-01-25 00:12:00+00:00,1376.01,1376.01,23.83001857418526,0.02295102499999986,84,take_profit,1
2021-01-25 00:13:00+00:00,2021-01-25 00:24:00+00:00,1409.01,1409.01,23.873772442349036,0.022951024999999906,12,take_profit,1
2021-01-25 00:25:00+00:00,2021-01-29 08:59:00+00:00,1443.87,1348.3019721411529,131.31904982414835,0.0229510249999996,6275,take_profit,10
2021-01-29 09:00:00+00:00,2021-01-29 11:24:00+00:00,1375.82,1370.069153181126,32.09658406650442,0.022951025000000184,145,take_profit,3
2021-01-29 11:25:00+00:00,2021-01-29 22:21:00+00:00,1405.56,1368.374430415849,69.30861114864047,0.0229510249999995,657,take_profit,7
2021-01-29 22:22:00+00:00,2021-02-02 00:02:00+00:00,1403.0,1347.499874566916,91.00358258635197,0.02295102499999984,4421,take_profit,8
2021-02-02 00:03:00+00:00,2021-02-02 07:03:00+00:00,1384.19,1382.8112052836727,27.196644826825832,0.022951025000000076,421,take_profit,2
2021-02-02 07:04:00+00:00,2021-02-02 08:59:00+00:00,1417.35,1417.35,24.561932753432075,0.022951024999999972,116,take_profit,1
2021-02-02 09:00:00+00:00,2021-02-02 16:30:00+00:00,1451.26,1440.4835312172436,38.08230907007032,0.022951024999999577,451,take_profit,4
2021-02-02 16:31:00+00:00,2021-02-02 19:59:00+00:00,1478.11,1478.11,24.676952718247776,0.0229510249999999,209,take_profit,1
2021-02-02 20:00:00+00:00,2021-02-03 04:08:00+00:00,1516.29,1514.779620181897,27.429937900376217,0.022951024999999826,489,take_profit,2
2021-02-03 04:09:00+00:00,2021-02-03 15:22:00+00:00,1554.53,1542.9866900370312,38.338586684339134,0.022951024999999677,674,take_profit,4
2021-02-03 15:23:00+00:00,2021-02-03 17:16:00+00:00,1578.56,1578.56,24.84301803110543,0.022951025000000153,114,take_profit,1
2021-02-03 17:17:00+00:00,2021-02-03 23:39:00+00:00,1619.54,1617.9267726288435,27.61452962331282,0.02295102499999989,383,take_profit,2
2021-02-03 23:40:00+00:00,2021-02-04 19:00:00+00:00,1659.4,1615.4988259711865,71.37399984981312,0.022951025000000035,1161,take_profit,7
2021-02-04 19:01:00+00:00,2021-02-05 13:44:00+00:00,1658.6,1637.8742778512424,49.7826174857837,0.022951024999999858,1124,take_profit,5
2021-02-05 13:45:00+00:00,2021-02-05 14:10:00+00:00,1685.92,1685.92,25.161787874388438,0.02295102499999997,26,take_profit,1
2021-02-05 14:11:00+00:00,2021-02-08 08:17:00+00:00,1724.27,1610.1426316107584,138.40385232458084,0.02295102500000006,3967,take_profit,10
2021-02-08 08:18:00+00:00,2021-02-08 12:48:00+00:00,1647.72,1646.0787024686013,28.250814847176343,0.022951024999999847,271,take_profit,2
2021-02-08 12:49:00+00:00,2021-02-08 15:29:00+00:00,1689.37,1689.3699999999997,25.513978614802227,0.022951024999999754,161,take_profit,1
2021-02-08 15:30:00+00:00,2021-02-09 00:00:00+00:00,1734.92,1713.2405897321103,50.75649410948927,0.022951024999999743,511,take_profit,5
2021-02-09 00:01:00+00:00,2021-02-09 08:11:00+00:00,1755.17,1747.8334924546211,34.08319462131362,0.02295102499999969,491,take_profit,3
2021-02-09 08:12:00+00:00,2021-02-10 02:13:00+00:00,1790.76,1768.382817921676,51.06581403699829,0.02295102499999977,1082,take_profit,5
2021-02-10 02:14:00+00:00,2021-02-11 13:18:00+00:00,1811.94,1764.0032196759255,73.86678652109549,0.022951024999999958,2026,take_profit,7
2021-02-11 13:19:00+00:00,2021-02-12 17:28:00+00:00,1809.17,1786.5627681539447,51.521310085207006,0.022951024999999774,1690,take_profit,5
2021-02-12 17:29:00+00:00,2021-02-15 12:51:00+00:00,1830.81,1758.3864899186428,97.3421712584568,0.022951024999999858,4043,take_profit,8
2021-02-15 12:52:00+00:00,2021-02-16 03:32:00+00:00,1802.8,1780.2723671230076,52.064056551475915,0.022951025000000003,881,take_profit,5
2021-02-16 03:33:00+00:00,2021-02-17 12:28:00+00:00,1826.29,1789.5158634033112,63.78231234417399,0.022951024999999802,1976,take_profit,6
2021-02-17 12:29:00+00:00,2021-02-18 01:05:00+00:00,1833.93,1832.10321827631,29.326947188395025,0.022951024999999906,757,take_profit,2
2021-02-18 01:06:00+00:00,2021-02-18 10:10:00+00:00,1879.99,1879.9900000000002,26.485859167242552,0.02295102500000019,545,take_profit,1
2021-02-18 10:11:00+00:00,2021-02-19 17:15:00+00:00,1921.42,1913.3885772159722,35.25296445736808,0.022951024999999802,1865,take_profit,3
2021-02-19 17:16:00+00:00,2021-02-20 03:55:00+00:00,1963.91,1955.7009715107679,35.33895934328643,0.022951024999999906,640,take_profit,3
2021-02-20 03:56:00+00:00,2021-02-21 10:54:00+00:00,2002.12,1922.9197782380002,99.67295247934453,0.022951024999999913,1859,take_profit,8
2021-02-21 10:55:00+00:00,2021-03-08 19:16:00+00:00,1972.79,1722.4825106138576,241.49614348046634,0.022951025000000316,22012,take_profit,12
2021-03-08 19:17:00+00:00,2021-03-08 23:18:00+00:00,1765.83,1765.83,27.290516373197534,0.02295102499999989,242,take_profit,1
2021-03-08 23:19:00+00:00,2021-03-09 01:36:00+00:00,1810.4,1810.4,27.34062399908089,0.02295102499999974,138,take_profit,1
2021-03-09 01:37:00+00:00,2021-03-10 00:18:00+00:00,1854.43,1831.2572031084526,54.390349772967966,0.02295102499999986,1362,take_profit,5
2021-03-10 00:19:00+00:00,2021-03-10 17:30:00+00:00,1873.84,1824.265590007139,78.67573309566114,0.022951025000000076,1032,take_profit,7
2021-03-10 17:31:00+00:00,2021-03-13 10:30:00+00:00,1869.47,1795.5171707103443,103.30279969046842,0.022951024999999736,3900,take_profit,8
2021-03-13 10:31:00+00:00,2021-03-13 12:20:00+00:00,1844.8,1844.8,27.824816277301352,0.022951024999999833,110,take_profit,1
2021-03-13 12:21:00+00:00,2021-03-13 20:13:00+00:00,1892.12,1890.235255088783,30.928980222560995,0.022951024999999903,473,take_profit,2
2021-03-13 20:14:00+00:00,2021-03-29 16:00:00+00:00,1937.77,1750.7208895976007,202.31250548859498,0.022951024999999892,22787,take_profit,11
2021-03-29 16:01:00+00:00,2021-03-29 17:11:00+00:00,1788.08,1788.08,28.304155415188916,0.022951024999999826,71,take_profit,1
2021-03-29 17:12:00+00:00,2021-03-31 18:26:00+00:00,1837.84,1814.8745103135943,56.307160842865414,0.022951024999999695,2955,take_profit,5
2021-03-31 18:27:00+00:00,2021-03-31 19:06:00+00:00,1860.0,1860.0000000000002,28.459508729966956,0.022951025000000083,40,take_profit,1
2021-03-31 19:07:00+00:00,2021-04-01 08:25:00+00:00,1907.44,1907.44,28.511762721674586,0.022951024999999837,799,take_profit,1
2021-04-01 08:26:00+00:00,2021-04-01 19:13:00+00:00,1955.44,1931.0049908847427,56.72016655976449,0.022951025000000142,648,take_profit,5
2021-04-01 19:14:00+00:00,2021-04-02 14:08:00+00:00,1979.85,1977.8778670420097,31.808112091213843,0.022951024999999972,1135,take_profit,2
2021-04-02 14:09:00+00:00,2021-04-02 15:01:00+00:00,2027.99,2027.9900000000002,28.726657834918342,0.022951024999999976,53,take_profit,1
2021-04-02 15:02:00+00:00,2021-04-02 23:18:00+00:00,2082.54,2073.8351050761157,38.23549167269857,0.022951025000000017,497,take_profit,3
2021-04-02 23:19:00+00:00,2021-04-05 14:41:00+00:00,2126.54,2070.2801454626765,82.56482431056384,0.02295102499999963,3803,take_profit,7
2021-04-05 14:42:00+00:00,2021-04-09 00:26:00+00:00,2121.11,2037.202750493679,108.40925367498676,0.02295102499999979,4905,take_profit,8
2021-04-09 00:27:00+00:00,2021-04-10 03:06:00+00:00,2089.75,2081.0149676994506,38.79461772344416,0.022951025000000066,1600,take_profit,3
2021-04-10 03:07:00+00:00,2021-04-10 04:20:00+00:00,2132.53,2132.53,29.2714799986652,0.02295102499999985,74,take_profit,1
2021-04-10 04:21:00+00:00,2021-04-13 08:34:00+00:00,2188.11,2160.767566688221,58.23151788903442,0.022951025000000076,4574,take_profit,5
2021-04-13 08:35:00+00:00,2021-04-13 15:52:00+00:00,2213.73,2213.73,29.43214267803296,0.022951024999999948,438,take_profit,1
2021-04-13 15:53:00+00:00,2021-04-14 03:17:00+00:00,2266.87,2266.87,29.48618250542563,0.022951025000000024,685,take_profit,1
2021-04-14 03:18:00+00:00,2021-04-14 05:35:00+00:00,2324.5,2324.5,29.54032155437244,0.02295102499999993,138,take_profit,1
2021-04-14 05:36:00+00:00,2021-04-14 21:36:00+00:00,2382.48,2352.7087359791567,58.76634058543323,0.022951024999999986,961,take_profit,5
2021-04-14 21:37:00+00:00,2021-04-15 03:45:00+00:00,2416.0,2416.0,29.70245982720712,0.0229510249999997,369,take_profit,1
2021-04-15 03:46:00+00:00,2021-04-15 22:14:00+00:00,2474.19,2455.817667476808,46.05249377710379,0.022951024999999778,1109,take_profit,4
2021-04-15 22:15:00+00:00,2021-04-17 01:19:00+00:00,2515.99,2416.462016686825,111.55056392921779,0.02295102499999973,1625,take_profit,8
2021-04-17 01:20:00+00:00,2021-04-19 01:14:00+00:00,2474.52,2235.6594723455596,217.62155192915816,0.022951025000000243,2875,take_profit,11
2021-04-19 01:15:00+00:00,2021-04-20 16:47:00+00:00,2267.36,2177.6673667840655,113.80982008403407,0.022951025000000014,2223,take_profit,8
2021-04-20 16:48:00+00:00,2021-04-20 18:20:00+00:00,2237.0,2237.0,30.654903292840118,0.02295102499999992,93,take_profit,1
2021-04-20 18:21:00+00:00,2021-04-21 00:14:00+00:00,2292.23,2292.23,30.711188208988005,0.02295102500000004,354,take_profit,1
2021-04-21 00:15:00+00:00,2021-04-21 12:49:00+00:00,2350.62,2321.246855783605,61.09561613101596,0.022951024999999903,755,take_profit,5
2021-04-21 12:50:00+00:00,2021-04-21 14:56:00+00:00,2374.63,2374.63,30.879753029914127,0.022951024999999976,127,take_profit,1
2021-04-21 14:57:00+00:00,2021-04-22 05:51:00+00:00,2430.36,2399.9904316402667,61.43095228025322,0.022951024999999927,895,take_profit,5
2021-04-22 05:52:00+00:00,2021-04-22 10:43:00+00:00,2461.81,2451.5197787449138,41.251137200767516,0.022951024999999764,292,take_profit,3
2021-04-22 10:44:00+00:00,2021-04-22 12:05:00+00:00,2511.64,2511.64,31.124983524834988,0.022951024999999754,82,take_profit,1
2021-04-22 12:06:00+00:00,2021-04-22 16:25:00+00:00,2576.75,2574.1832936336077,34.59731738291748,0.02295102499999995,260,take_profit,2
2021-04-22 16:26:00+00:00,2021-04-26 01:37:00+00:00,2636.0,2381.552126918714,226.3078159239285,0.022951024999999948,4588,take_profit,11
2021-04-26 01:38:00+00:00,2021-04-26 11:21:00+00:00,2437.01,2437.01,31.661174765808028,0.022951025000000114,584,take_profit,1
2021-04-26 11:22:00+00:00,2021-04-27 00:03:00+00:00,2503.0,2484.4137360891646,49.08940412209813,0.02295102499999996,762,take_profit,4
2021-04-27 00:04:00+00:00,2021-04-27 14:27:00+00:00,2544.01,2533.3761875712785,42.261112412399825,0.022951024999999913,864,take_profit,3
2021-04-27 14:28:00+00:00,2021-04-27 15:46:00+00:00,2600.09,2600.09,31.887034317993766,0.022951024999999885,79,take_profit,1
2021-04-27 15:47:00+00:00,2021-04-28 11:38:00+00:00,2665.12,2631.8168909845076,63.43479760508171,0.0229510250000003,1192,take_profit,5
2021-04-28 11:39:00+00:00,2021-04-29 09:16:00+00:00,2699.03,2696.341490255522,35.57361120545761,0.022951024999999643,1298,take_profit,2
2021-04-29 09:17:00+00:00,2021-05-01 02:01:00+00:00,2763.69,2743.1679577675845,49.72092834584009,0.022951025000000083,2445,take_profit,4
2021-05-01 02:02:00+00:00,2021-05-01 16:04:00+00:00,2813.21,2813.21,32.218660786563305,0.022951024999999976,843,take_profit,1
2021-05-01 16:05:00+00:00,2021-05-01 20:52:00+00:00,2877.65,2877.65,32.27781688969753,0.022951024999999917,288,take_profit,1
2021-05-01 20:53:00+00:00,2021-05-03 00:18:00+00:00,2950.17,2913.3049308382983,64.21220490788619,0.02295102499999992,1646,take_profit,5
2021-05-03 00:19:00+00:00,2021-05-03 05:08:00+00:00,2988.16,2988.16,32.45498048189961,0.022951024999999865,290,take_profit,1
2021-05-03 05:09:00+00:00,2021-05-03 07:39:00+00:00,3068.57,3068.57,32.514570487372794,0.022951024999999875,151,take_profit,1
2021-05-03 07:40:00+00:00,2021-05-03 16:39:00+00:00,3145.87,3142.7363919445647,36.14192803743299,0.02295102499999997,540,take_profit,2
2021-05-03 16:40:00+00:00,2021-05-03 18:05:00+00:00,3225.39,3225.39,32.64062944849729,0.02295102499999993,86,take_profit,1
2021-05-03 18:06:00+00:00,2021-05-03 22:17:00+00:00,3305.41,3302.1174737981805,36.28205026058208,0.0229510249999999,252,take_profit,2
2021-05-03 22:18:00+00:00,2021-05-04 05:55:00+00:00,3383.39,3315.2621309212277,79.42139602053567,0.02295102500000009,458,take_profit,6
2021-05-04 05:56:00+00:00,2021-05-04 10:51:00+00:00,3391.05,3348.6757324897244,65.35581693813492,0.022951025000000156,296,take_profit,5
2021-05-04 10:52:00+00:00,2021-05-04 13:26:00+00:00,3430.02,3426.603349501949,36.65089997206951,0.022951025000000014,155,take_profit,2
2021-05-04 13:27:00+00:00,2021-05-05 19:23:00+00:00,3511.67,3372.75472880998,123.7320515026222,0.022951024999999656,1797,take_profit,8
2021-05-05 19:24:00+00:00,2021-05-05 23:03:00+00:00,3455.76,3452.3177098310957,36.977628383126785,0.02295102499999972,220,take_profit,2
2021-05-05 23:04:00+00:00,2021-05-06 16:02:00+00:00,3539.99,3495.7545911314487,66.31366364912583,0.022951024999999944,1019,take_profit,5
2021-05-06 16:03:00+00:00,2021-05-07 16:12:00+00:00,3581.62,3486.8644721434976,95.92282681820507,0.02295102499999987,1450,take_profit,7
2021-05-07 16:13:00+00:00,2021-05-08 13:43:00+00:00,3584.18,3539.3923967134133,66.90516722747907,0.022951024999999865,1291,take_profit,5
2021-05-08 13:44:00+00:00,2021-05-08 16:09:00+00:00,3629.93,3629.93,33.81609305615643,0.02295102499999983,146,take_profit,1
2021-05-08 16:10:00+00:00,2021-05-08 16:53:00+00:00,3718.11,3718.11,33.87818217592735,0.02295102499999995,44,take_profit,1
2021-05-08 16:54:00+00:00,2021-05-08 22:01:00+00:00,3818.58,3814.7763040277177,37.65766559078247,0.022951025000000017,308,take_profit,2
2021-05-08 22:02:00+00:00,2021-05-09 16:07:00+00:00,3918.51,3869.5446379493997,67.53320531875625,0.022951024999999896,1086,take_profit,5
2021-05-09 16:08:00+00:00,2021-05-10 03:15:00+00:00,3968.18,3918.593965925325,67.77942694552303,0.022951025000000055,668,take_profit,5
2021-05-10 03:16:00+00:00,2021-05-10 05:00:00+00:00,4017.81,4017.81,34.25797294683957,0.022951024999999934,105,take_profit,1
2021-05-10 05:01:00+00:00,2021-05-10 15:55:00+00:00,4110.94,4059.5700493125446,68.15144859729935,0.02295102499999971,655,take_profit,5
2021-05-10 15:56:00+00:00,2021-05-10 21:23:00+00:00,4165.31,3889.6131144627047,189.12497054213964,0.022951024999999917,328,take_profit,10
2021-05-10 21:24:00+00:00,2021-05-11 09:56:00+00:00,3970.51,3920.8948504468462,69.08946150739575,0.022951025,753,take_profit,5
2021-05-11 09:57:00+00:00,2021-05-11 16:08:00+00:00,4018.07,3967.86054480028,69.34135714191325,0.02295102500000004,372,take_profit,5
2021-05-11 16:09:00+00:00,2021-05-11 23:52:00+00:00,4065.9,4061.849948029451,38.885951757614976,0.02295102500000008,464,take_profit,2
2021-05-11 23:53:00+00:00,2021-05-12 02:59:00+00:00,4163.84,4163.84,35.11882212697242,0.022951024999999934,187,take_profit,1
2021-05-12 03:00:00+00:00,2021-05-12 14:26:00+00:00,4268.51,4250.667878825114,46.743531346644886,0.02295102500000017,687,take_profit,3
2021-05-12 14:27:00+00:00,2021-05-14 13:48:00+00:00,4357.63,3936.996583772683,255.44925653108658,0.02295102499999985,2842,take_profit,11
2021-05-14 13:49:00+00:00,2021-05-14 15:05:00+00:00,4032.17,4032.17,35.73815390249274,0.022951024999999715,77,take_profit,1
2021-05-14 15:06:00+00:00,2021-05-19 12:49:00+00:00,4126.39,3286.5254375103086,-5488.092490688743,-0.2814392800000002,7064,stop_loss,13
2021-05-19 12:50:00+00:00,2021-05-19 12:50:00+00:00,2347.29,2285.1899718054146,73.62875110717096,0.02295102499999999,1,take_profit,7
2021-05-19 12:51:00+00:00,2021-05-19 12:51:00+00:00,2231.96,2229.736739714162,28.694918250016144,0.022951024999999996,1,take_profit,2
2021-05-19 12:52:00+00:00,2021-05-19 12:52:00+00:00,2205.98,2196.7591331238827,34.43000681708304,0.022951024999999944,1,take_profit,3
2021-05-19 12:53:00+00:00,2021-05-19 12:53:00+00:00,2161.51,2104.324977295998,74.34734953058842,0.022951024999999937,1,take_profit,7
2021-05-19 12:54:00+00:00,2021-05-19 12:54:00+00:00,2013.44,2005.023939018917,34.69535461105147,0.022951025000000118,1,take_profit,3
2021-05-19 12:55:00+00:00,2021-05-19 12:55:00+00:00,2006.68,2006.6800000000003,26.178486556661028,0.02295102499999984,1,take_profit,1
2021-05-19 12:56:00+00:00,2021-05-19 12:56:00+00:00,2088.86,2088.86,26.226552404615177,0.022951025000000038,1,take_profit,1
2021-05-19 12:57:00+00:00,2021-05-19 12:57:00+00:00,2152.65,2150.505740580338,29.15241245599941,0.0229510249999999,1,take_profit,2
2021-05-19 12:58:00+00:00,2021-05-19 12:58:00+00:00,2231.96,2231.96,26.32823272517453,0.02295102500000016,1,take_profit,1
2021-05-19 12:59:00+00:00,2021-05-19 12:59:00+00:00,2304.07,2301.7749107838895,29.265436333399293,0.022951024999999917,1,take_profit,2
2021-05-19 13:00:00+00:00,2021-05-19 13:00:00+00:00,2365.18,2302.606673020688,75.64102220670566,0.02295102499999984,1,take_profit,7
2021-05-19 13:01:00+00:00,2021-05-19 13:15:00+00:00,2258.94,2109.4234639881265,145.8775071793234,0.022951024999999826,15,take_profit,10
2021-05-19 13:16:00+00:00,2021-05-19 13:16:00+00:00,2160.06,2160.06,26.837033444719054,0.022951025000000118,1,take_profit,1
2021-05-19 13:17:00+00:00,2021-05-19 13:17:00+00:00,2210.99,2210.99,26.886308438760125,0.02295102499999997,1,take_profit,1
2021-05-19 13:18:00+00:00,2021-05-19 13:18:00+00:00,2258.71,2258.71,26.935673905730937,0.022951024999999934,1,take_profit,1
2021-05-19 13:19:00+00:00,2021-05-19 13:19:00+00:00,2322.15,2322.1499999999996,26.98513001174706,0.022951024999999885,1,take_profit,1
2021-05-19 13:20:00+00:00,2021-05-19 13:21:00+00:00,2401.84,2306.827582843765,101.0581970701669,0.022951024999999944,2,take_profit,8
2021-05-19 13:22:00+00:00,2021-05-19 13:22:00+00:00,2199.1,2199.1,27.220228059822375,0.022951024999999972,1,take_profit,1
2021-05-19 13:23:00+00:00,2021-05-19 13:25:00+00:00,2341.39,2312.1321930653085,54.15083888076015,0.022951024999999736,3,take_profit,5
2021-05-19 13:26:00+00:00,2021-05-19 13:26:00+00:00,2364.05,2364.05,27.369632011152362,0.022951024999999625,1,take_profit,1
2021-05-19 13:27:00+00:00,2021-05-19 13:32:00+00:00,2439.55,2409.0655941951036,54.448057158243955,0.022951024999999983,6,take_profit,5
2021-05-19 13:33:00+00:00,2021-05-19 13:34:00+00:00,2496.92,2496.92,27.519855997518334,0.022951025,2,take_profit,1
2021-05-19 13:35:00+00:00,2021-05-19 13:39:00+00:00,2528.33,2496.736206993629,54.7469067808056,0.022951025000000205,5,take_profit,5
2021-05-19 13:40:00+00:00,2021-05-19 13:41:00+00:00,2532.39,2532.39,27.670904519853593,0.02295102499999976,2,take_profit,1
2021-05-19 13:42:00+00:00,2021-05-19 13:54:00+00:00,2579.25,2477.2195662699355,103.62639427195063,0.022951024999999924,13,take_profit,8
2021-05-19 13:55:00+00:00,2021-05-19 14:22:00+00:00,2542.22,2441.65440564612,104.3376287835672,0.022951025000000017,28,take_profit,8
2021-05-19 14:23:00+00:00,2021-05-19 14:56:00+00:00,2506.74,2456.264336675783,68.11765109806538,0.02295102500000008,34,take_profit,6
2021-05-19 14:57:00+00:00,2021-05-19 14:58:00+00:00,2514.41,2514.41,28.228619162009636,0.022951024999999896,2,take_profit,1
2021-05-19 14:59:00+00:00,2021-05-19 15:00:00+00:00,2562.51,2562.51,28.280449221537992,0.022951025000000007,2,take_profit,1
2021-05-19 15:01:00+00:00,2021-05-19 15:10:00+00:00,2575.92,2565.1528056448706,37.64158319162016,0.022951024999999944,10,take_profit,3
2021-05-19 15:11:00+00:00,2021-05-19 15:19:00+00:00,2652.96,2641.8707829682658,37.73340479307035,0.02295102499999992,9,take_profit,3
2021-05-19 15:20:00+00:00,2021-05-19 15:37:00+00:00,2729.14,2674.1860950060027,69.0077213044442,0.022951025000000153,18,take_profit,6
2021-05-19 15:38:00+00:00,2021-05-19 15:50:00+00:00,2688.14,2685.462337808575,31.729577117969484,0.0229510249999999,13,take_profit,2
2021-05-19 15:51:00+00:00,2021-05-19 16:34:00+00:00,2754.0,2698.545514574749,69.45603381703495,0.022951024999999813,44,take_profit,6
2021-05-19 16:35:00+00:00,2021-05-19 16:41:00+00:00,2772.56,2769.798246860113,31.93571008645972,0.02295102499999991,7,take_profit,2
2021-05-19 16:42:00+00:00,2021-05-19 17:01:00+00:00,2836.93,2825.0717991700453,38.31851711180889,0.022951024999999958,20,take_profit,3
2021-05-19 17:02:00+00:00,2021-05-20 04:22:00+00:00,2893.61,2526.468918403562,260.07257747486983,0.022951024999999542,681,take_profit,12
2021-05-20 04:23:00+00:00,2021-05-20 05:07:00+00:00,2581.6,2549.3405496809164,58.35967644863422,0.02295102500000001,45,take_profit,5
2021-05-20 05:08:00+00:00,2021-05-20 05:09:00+00:00,2618.74,2618.74,29.49691826947037,0.022951024999999996,2,take_profit,1
2021-05-20 05:10:00+00:00,2021-05-20 06:58:00+00:00,2657.52,2624.3118599271884,58.67999581703225,0.022951024999999767,109,take_profit,5
2021-05-20 06:59:00+00:00,2021-05-20 07:22:00+00:00,2666.31,2666.31,29.65881831424008,0.022951024999999944,24,take_profit,1
2021-05-20 07:23:00+00:00,2021-05-20 11:38:00+00:00,2719.99,2665.220339211391,72.01931732082949,0.022951024999999844,256,take_profit,6
2021-05-20 11:39:00+00:00,2021-05-20 12:18:00+00:00,2734.01,2734.01,29.845507708873356,0.022951025000000073,40,take_profit,1
2021-05-20 12:19:00+00:00,2021-05-20 12:39:00+00:00,2802.01,2802.01,29.900306508358426,0.022951025000000035,21,take_profit,1
2021-05-20 12:40:00+00:00,2021-05-20 13:06:00+00:00,2865.87,2865.87,29.95520592293292,0.022951025000000045,27,take_profit,1
2021-05-20 13:07:00+00:00,2021-05-20 21:48:00+00:00,2927.7,2766.0365547918386,138.47566546227063,0.022951024999999955,522,take_profit,9
2021-05-20 21:49:00+00:00,2021-05-21 00:32:00+00:00,2830.51,2795.1401918489823,60.0965682166252,0.022951025000000198,164,take_profit,5
2021-05-21 00:33:00+00:00,2021-05-21 00:43:00+00:00,2855.37,2855.37,30.374801041291676,0.022951024999999865,11,take_profit,1
2021-05-21 00:44:00+00:00,2021-05-24 12:24:00+00:00,2916.06,2322.539887724212,380.3821458342136,0.0229510249999998,5021,take_profit,13
2021-05-24 12:25:00+00:00,2021-05-24 12:37:00+00:00,2382.49,2382.49,31.128984477825043,0.02295102500000008,13,take_profit,1
2021-05-24 12:38:00+00:00,2021-05-24 14:25:00+00:00,2442.02,2411.504729288732,61.92676340829257,0.02295102499999984,108,take_profit,5
2021-05-24 14:26:00+00:00,2021-05-24 15:30:00+00:00,2456.73,2438.4873183628974,48.440232380916314,0.02295102499999999,65,take_profit,4
2021-05-24 15:31:00+00:00,2021-05-24 17:57:00+00:00,2514.54,2483.1185256409403,62.329154219098655,0.022951024999999948,147,take_profit,5
2021-05-24 17:58:00+00:00,2021-05-24 19:45:00+00:00,2543.71,2543.71,31.503224138402402,0.022951024999999934,108,take_profit,1
2021-05-24 19:46:00+00:00,2021-05-24 23:45:00+00:00,2618.1,2585.3844488377777,62.67126090178135,0.022951024999999906,240,take_profit,5
2021-05-24 23:46:00+00:00,2021-05-25 00:19:00+00:00,2645.38,2642.7449311390214,35.14542732453265,0.022951024999999976,34,take_profit,2
2021-05-25 00:20:00+00:00,2021-05-25 14:21:00+00:00,2715.0,2535.2973982167573,174.2713715014388,0.022951024999999663,842,take_profit,10
2021-05-25 14:22:00+00:00,2021-05-25 22:11:00+00:00,2613.25,2580.595054018304,63.66327607970152,0.02295102499999962,470,take_profit,5
2021-05-25 22:12:00+00:00,2021-05-25 22:45:00+00:00,2641.19,2641.1899999999996,32.177533625336764,0.02295102499999983,34,take_profit,1
2021-05-25 22:46:00+00:00,2021-05-26 02:00:00+00:00,2713.62,2702.277227729911,42.82864460076621,0.022951024999999712,195,take_profit,3
2021-05-26 02:01:00+00:00,2021-05-26 02:28:00+00:00,2774.99,2774.99,32.315251119066716,0.02295102499999998,28,take_profit,1
2021-05-26 02:29:00+00:00,2021-05-26 06:38:00+00:00,2837.5,2825.639416603513,43.01194807153411,0.022951024999999976,250,take_profit,3
2021-05-26 06:39:00+00:00,2021-05-27 00:00:00+00:00,2893.99,2817.4264477355387,92.87899227714433,0.022951025000000104,1042,take_profit,7
2021-05-27 00:01:00+00:00,2021-05-27 11:57:00+00:00,2879.78,2765.8611466716425,121.95196100673638,0.022951024999999906,717,take_profit,8
2021-05-27 11:58:00+00:00,2021-05-31 15:36:00+00:00,2832.26,2558.86753679317,237.9134096707021,0.02295102500000014,5979,take_profit,11
2021-05-31 15:37:00+00:00,2021-05-31 23:23:00+00:00,2623.85,2621.2363772195754,36.93031560716554,0.022951024999999948,467,take_profit,2
2021-05-31 23:24:00+00:00,2021-06-02 07:34:00+00:00,2688.44,2617.3144893901263,95.45208180457757,0.02295102500000011,1931,take_profit,7
2021-06-02 07:35:00+00:00,2021-06-02 14:31:00+00:00,2683.79,2683.79,33.52789874603786,0.022951024999999944,417,take_profit,1
2021-06-02 14:32:00+00:00,2021-06-03 05:02:00+00:00,2749.22,2714.8659846582623,66.69906802459764,0.022951024999999934,871,take_profit,5
